id,url,name,rank,longDescrip,shortDescrip,yearPublished,minPlayers,maxPlayers,bestPlayers,playTime,minTime,maxTime,age,thumbnail,votes,bggRating,avgRating,numWeights,complexity,playerPoll,publisher,gameType,mechanics,category
27976,https://boardgamegeek.com//boardgame/27976/heroscape-master-set-swarm-marro,Heroscape Master Set: Swarm of the Marro,781,The second Master Set for the HeroScape series of games.,Take the battle to a swamp you've built using a team you've designed.,2007,2,4,3,60,60,60,8,https://cf.geekdo-images.com/NYtpwphT76CH7bpmdJkAaw__thumb/img/OrqM15_E2Lj_7bFpsTex2KzJncM=/fit-in/200x150/filters:strip_icc()/pic268096.jpg,2295,6.6797,7.62638,114,2.2544,"['Dice Rolling', 'Modular Board']",Hasbro,"['Customizable Games', 'Thematic Games']","['Dice Rolling', 'Modular Board']","['Adventure', 'Fantasy', 'Fighting', 'Miniatures', 'Science Fiction']"
1465,https://boardgamegeek.com//boardgame/1465/wizard,Wizard,782,The trick-taking game Wizard uses a sixty-card deck that consists of the traditional 52-card deck (1-13 in four suits) along with four Wizards (high) and four Jesters (low).,"Predict how many tricks you'll win, with the help of Wizards and Jesters.",1984,3,6,3,45,45,45,10,https://cf.geekdo-images.com/ygVQlepjPxyg7IizSCM_Tw__thumb/img/1qmNhxNzPDSu_Am2rmIobVe9J1M=/fit-in/200x150/filters:strip_icc()/pic5948.jpg,9129,6.67928,6.93738,522,1.7299,"['Betting and Bluffing', 'Hand Management', 'Predictive Bid', 'Trick-taking']",K. Fisher Enterprises Ltd.,['Family Games'],"['Betting and Bluffing', 'Hand Management', 'Predictive Bid', 'Trick-taking']","['Card Game', 'Fantasy']"
148319,https://boardgamegeek.com//boardgame/148319/tragedy-looper,Tragedy Looper,783,"Tragedy Looper is a scenario-based deduction game for two to four players: one mastermind and one to three protagonists. The game consists of four location boards and a number of character cards. Each scenario features a number of characters, hidden roles for these characters (serial killer, conspiracy theorist, friend), and some pre-set tragedies (murder, suicide).","Players live, die, and repeat in order to outwit and defeat the evil Mastermind.",2011,2,4,3,120,120,120,13,https://cf.geekdo-images.com/fsUCwhRp_5knh6eY8EduTw__thumb/img/_mkrhR0iN7QX5e1LhsPtDbhXhMo=/fit-in/200x150/filters:strip_icc()/pic2046290.png,4128,6.67878,7.20304,191,3.5288,"['Communication Limits', 'Deduction', 'Grid Movement', 'Hand Management', 'Memory', 'Team-Based Game']",BakaFire Party,"['Strategy Games', 'Thematic Games']","['Communication Limits', 'Deduction', 'Grid Movement', 'Hand Management', 'Memory', 'Team-Based Game']","['Bluffing', 'Card Game', 'Deduction', 'Murder/Mystery']"
218121,https://boardgamegeek.com//boardgame/218121/dice-hospital,Dice Hospital,784,"In Dice Hospital, a worker placement game, players must treat as many patients as possible to appease the local authorities! Players use their hospital staff to treat patients on their personal hospital player boards. However, players may also call in specialist staff to react to certain situations that arise to score more points with the authorities! The game uses worker placement mechanics for the staff, dice as the patients where low scores indicate low health and a personal player board of actions to treat patients. The player with the highest reputation wins the game!",Hire staff and upgrade your facility to best treat and discharge your patients.,2018,1,4,1,90,45,90,10,https://cf.geekdo-images.com/V6m5SH45BlP6t7-HuGWA-w__thumb/img/R_6kq0mu1RY7RJVvtI9hRClqpNY=/fit-in/200x150/filters:strip_icc()/pic3562670.jpg,4170,6.67849,7.18547,101,2.3069,"['Action Points', 'Dice Rolling', 'Drafting', 'Hexagon Grid', 'Modular Board', 'Solo / Solitaire Game', 'Variable Phase Order', 'Worker Placement']",Alley Cat Games,"['Family Games', 'Strategy Games']","['Action Points', 'Dice Rolling', 'Drafting', 'Hexagon Grid', 'Modular Board', 'Solo / Solitaire Game', 'Variable Phase Order', 'Worker Placement']","['Dice', 'Medical']"
244114,https://boardgamegeek.com//boardgame/244114/yellow-yangtze,Yellow & Yangtze,785,"The period of the Warring States (475-221 BCE) describes a time of endless wars between seven rival states: Qin, Chu, Qi, Yan, Han, Wei, and Zhao. These states were finally unified in 221 BCE&nbsp;under the Qin dynasty to lay the origin of today's China, with its two main rivers: the Yellow and the Yangtze.",Keep your warring states in perfect balance through wars and revolts.,2018,2,4,1,90,90,90,14,https://cf.geekdo-images.com/BxHQLD5nnVltDWXt4OKsgQ__thumb/img/Xf9hEf74SZfcOi0ZbNhdUW6BTt0=/fit-in/200x150/filters:strip_icc()/pic3938502.jpg,1673,6.67779,7.88316,66,3.1364,"['Area Majority / Influence', 'Hand Management', 'Hexagon Grid', 'Hidden Victory Points', 'Highest-Lowest Scoring', 'Set Collection', 'Tile Placement']",Grail Games,['Strategy Games'],"['Area Majority / Influence', 'Hand Management', 'Hexagon Grid', 'Hidden Victory Points', 'Highest-Lowest Scoring', 'Set Collection', 'Tile Placement']","['Ancient', 'Civilization', 'Territory Building']"
491,https://boardgamegeek.com//boardgame/491/web-power,Web of Power,786,"Players struggle for influence over regions of Europe by placing two different type of control markers, Monasteries and Advisors. Monasteries are the basic placement, with the goal of securing a majority in a region or chain of monasteries or even decent points from second place. The placement of the Advisors is more restricted as the total number of Advisors in a region is limited by the majority player's number of monasteries. The game is played in two rounds and is very fast paced.",Use monasteries and advisors to gain dominance over the different regions of Europe!,2000,3,5,2,60,50,60,12,https://cf.geekdo-images.com/AQiDnYHjzFh34SOPCNzrHg__thumb/img/-XcIT5SRD0sJpLwitIKbQfkzmz0=/fit-in/200x150/filters:strip_icc()/pic209855.jpg,3395,6.67762,7.30567,349,2.4441,"['Area Majority / Influence', 'Card Drafting', 'Hand Management', 'Network and Route Building']",Goldsieber Spiele,"['Family Games', 'Strategy Games']","['Area Majority / Influence', 'Card Drafting', 'Hand Management', 'Network and Route Building']","['Medieval', 'Territory Building']"
306040,https://boardgamegeek.com//boardgame/306040/merv-heart-silk-road,Merv: The Heart of the Silk Road,787,Merv: The Heart of the Silk Road is a tense economic game charting the rise and fall of the greatest city in the world.,"Vie for power, favor and influence in the mighty ancient city of Merv.",2020,1,4,1,90,90,90,14,https://cf.geekdo-images.com/y6DEV5Qf6hyXpxRlafgOWw__thumb/img/aVefQAlc_n4d3GCToQYMluFpgBs=/fit-in/200x150/filters:strip_icc()/pic5314414.jpg,1973,6.67715,7.71823,120,3.4,"['Contracts', 'Modular Board', 'Ownership', 'Set Collection', 'Solo / Solitaire Game', 'Square Grid', 'Track Movement', 'Variable Set-up']",Osprey Games,['Strategy Games'],"['Contracts', 'Modular Board', 'Ownership', 'Set Collection', 'Solo / Solitaire Game', 'Square Grid', 'Track Movement', 'Variable Set-up']","['Arabian', 'City Building', 'Economic', 'Medieval']"
283393,https://boardgamegeek.com//boardgame/283393/aquatica,Aquatica,788,"Aquatica  is a deep, but easy to learn family engine builder about underwater kingdoms.",Recruit heroes and conquer locations in a race to expand your kingdom under the sea.,2019,1,4,3,60,30,60,12,https://cf.geekdo-images.com/_8WvjlAU1_Y0qhwTjXvbnA__thumb/img/8zjeyk9juPqsHIwuPt7wiZFia-M=/fit-in/200x150/filters:strip_icc()/pic5578646.jpg,2734,6.67702,7.40725,65,2.2462,"['Action Retrieval', 'Card Drafting', 'Deck, Bag, and Pool Building', 'Drafting', 'Hand Management', 'Increase Value of Unchosen Resources', 'Slide/Push', 'Solo / Solitaire Game', 'Variable Player Powers']",Cosmodrome Games,['Strategy Games'],"['Action Retrieval', 'Card Drafting', 'Deck, Bag, and Pool Building', 'Drafting', 'Hand Management', 'Increase Value of Unchosen Resources', 'Slide/Push', 'Solo / Solitaire Game', 'Variable Player Powers']","['Card Game', 'Fantasy', 'Nautical']"
195560,https://boardgamegeek.com//boardgame/195560/wasteland-express-delivery-service,Wasteland Express Delivery Service,789,"Wasteland Express Delivery Service is the depraved brainchild of a superstar team of acclaimed game designers: Jon Gilmour (Dead of Winter), Matt Riddle (Fleet, Morocco), and Ben Pinchback (Fleet, Morocco), brought to technicolor life by award-winning comic artist Riccardo Burchielli (DMZ, Batman Black and White) to create the perfect marriage of emergent thematic gameplay and balanced strategy.",Survive the wasteland as drivers for the last delivery company on earth!,2017,2,5,2,120,90,120,13,https://cf.geekdo-images.com/s6yFAO5N9PIJsfqp7WMgyw__thumb/img/G6KOpK5yYnd75ch9F6g_T-G-rlg=/fit-in/200x150/filters:strip_icc()/pic3612509.png,2969,6.67687,7.40766,82,2.9268,"['Action Points', 'Dice Rolling', 'Market', 'Modular Board', 'Pick-up and Deliver', 'Variable Player Powers']",Asmodee,"['Strategy Games', 'Thematic Games']","['Action Points', 'Dice Rolling', 'Market', 'Modular Board', 'Pick-up and Deliver', 'Variable Player Powers']","['Miniatures', 'Transportation']"
239464,https://boardgamegeek.com//boardgame/239464/palm-island,Palm Island,790,"Palm Island is a portable game that you can take with you anywhere. Sitting, standing, waiting, riding, flying, relaxing, alone, or together you can play Palm Island no table required.",Develop and gather resources to grow an island that fits in the palm of your hand.,2018,1,2,0,15,15,15,10,https://cf.geekdo-images.com/CPJhhXGPCPIIpsTh-p3UQQ__thumb/img/2N2T0qeyGfqLCy7egIYquhGhhHU=/fit-in/200x150/filters:strip_icc()/pic3995767.png,4180,6.67663,7.19992,116,1.7241,"['Cooperative Game', 'Deck, Bag, and Pool Building', 'Hand Management', 'Memory', 'Simultaneous Action Selection', 'Solo / Solitaire Game']",Portal Dragon,['Family Games'],"['Cooperative Game', 'Deck, Bag, and Pool Building', 'Hand Management', 'Memory', 'Simultaneous Action Selection', 'Solo / Solitaire Game']","['Card Game', 'City Building', 'Print & Play']"
283863,https://boardgamegeek.com//boardgame/283863/magnificent,The Magnificent,791,The Magnificent is a tightly designed Eurogame from the creators of Santa Maria set in a mystical world beautifully illustrated by French artist Martin Mottet.,Recruit magnificent performers to put on the most magnificent circus act ever seen!,2019,1,4,0,90,60,90,14,https://cf.geekdo-images.com/6pci74DWc7U7XuwkfpEu2Q__thumb/img/K-X_5jjTMmesaFzFUoFOZu5p_AU=/fit-in/200x150/filters:strip_icc()/pic4871117.jpg,2164,6.67662,7.62207,111,3.1802,"['Card Drafting', 'Contracts', 'Dice Rolling', 'Drafting', 'End Game Bonuses', 'Grid Coverage', 'Movement Points', 'Set Collection', 'Solo / Solitaire Game', 'Square Grid', 'Tile Placement', 'Track Movement', 'Turn Order: Stat-Based', 'Variable Player Powers']",Aporta Games,['Strategy Games'],"['Card Drafting', 'Contracts', 'Dice Rolling', 'Drafting', 'End Game Bonuses', 'Grid Coverage', 'Movement Points', 'Set Collection', 'Solo / Solitaire Game', 'Square Grid', 'Tile Placement', 'Track Movement', 'Turn Order: Stat-Based', 'Variable Player Powers']","['Dice', 'Economic']"
108906,https://boardgamegeek.com//boardgame/108906/thunder-alley,Thunder Alley,792,"Thunder Alley is a stock car racing game for 2&ndash;7 players with the feel and flexibility of a card-driven simulation. Drafting, teamwork, accidents, yellow flags, pit strategy, working to lead laps, and sprints to the finish are all included and bring the feel of racing to the game. Players control not one car, but a team of 3&ndash;6 cars. Thus, each race is not only a run for the checkered flag but an effort to maximize the score for every car on your team. Winning is important, but if only one car crosses the finish line, your team might end up outside the winner's circle looking in.",Race your team of cars most efficiently to win stock car races.,2014,2,7,3,90,90,90,10,https://cf.geekdo-images.com/bsJpFlch8oDh0k8e5pc9GA__thumb/img/WR-dSFptjI6YbamHhQe48Ee5tNw=/fit-in/200x150/filters:strip_icc()/pic2062087.jpg,3243,6.67639,7.32003,196,2.3827,"['Hand Management', 'Race']",GMT Games,['Thematic Games'],"['Hand Management', 'Race']","['Racing', 'Sports']"
98351,https://boardgamegeek.com//boardgame/98351/core-worlds,Core Worlds,793,Introduction,Barbarian kingdoms beyond the galactic frontier invade the core worlds of the galaxy.,2011,2,5,2,120,60,120,10,https://cf.geekdo-images.com/Yim5NN5RexitX1ZaAsrKSg__thumb/img/sianmpiJv5zgUJcB5K4fJj0MXyE=/fit-in/200x150/filters:strip_icc()/pic1063921.jpg,4049,6.67607,7.17262,255,2.8941,"['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management']",Stronghold Games,['Strategy Games'],"['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management']","['Card Game', 'Civilization', 'Science Fiction', 'Space Exploration']"
227460,https://boardgamegeek.com//boardgame/227460/hannibal-hamilcar,Hannibal & Hamilcar,794,"Hannibal &amp; Hamilcar: Rome vs Carthage is a 20th anniversary edition of the classic Hannibal: Rome vs. Carthage, an asymmetrical card-driven game for 2 players set in the time of the epic struggle between ancient Rome and Carthage. It presents a conflict between two superpowers of Antiquity from the classical Clausewitzian perspective, according to which a power only reverts to military operations when there is no other way to achieve political dominance.",Recreate the struggle between Rome & Carthage in the 1st & 2nd Punic Wars.,2018,2,2,1,200,40,200,12,https://cf.geekdo-images.com/PHMTzdpZvTv7Ug4Mx0Lt7w__thumb/img/gJivqHIFPn1Z_4PDoFqAAZfD4PE=/fit-in/200x150/filters:strip_icc()/pic3477797.jpg,1312,6.67596,8.35789,75,3.92,"['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Card Play Conflict Resolution', 'Dice Rolling', 'Events', 'Point to Point Movement', 'Simulation']",PHALANX,['Wargames'],"['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Card Play Conflict Resolution', 'Dice Rolling', 'Events', 'Point to Point Movement', 'Simulation']","['Ancient', 'Political', 'Wargame']"
66356,https://boardgamegeek.com//boardgame/66356/dungeons-dragons-wrath-ashardalon-board-game,Dungeons & Dragons: Wrath of Ashardalon Board Game,795,From Wizards of the Coast website:,A terrifying red dragon lurks deep within a monster-infested labyrinth maze.,2011,1,5,0,60,60,60,12,https://cf.geekdo-images.com/jIisRmDxzy6UfiRRpi1Xdw__thumb/img/vDPsmmoz_a6DD6ksbUOiqm16XlM=/fit-in/200x150/filters:strip_icc()/pic968280.jpg,6064,6.6747,7.12891,305,2.6131,"['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']",Wizards of the Coast,['Thematic Games'],"['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']","['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']"
108784,https://boardgamegeek.com//boardgame/108784/ascension-storm-souls,Ascension: Storm of Souls,796,"Samael is dead, but a storm is still raging across Vigil. Ascension: Storm of Souls takes players into the chaos following the Fallen One's demise. As Samael's monsters run wild and his minions conspire, the world is being slowly overtaken with souls that should have moved on. Are you ready for the new challenges that Vigil's future holds?",Events and fanatics uproot the Ascension universe.,2011,1,4,3,30,30,30,13,https://cf.geekdo-images.com/aeC7vRuLeP2r9XkkojVtNg__thumb/img/4J_ugwcOcr5peBVd-K9bmdSnsVY=/fit-in/200x150/filters:strip_icc()/pic1149059.jpg,3447,6.67465,7.29761,154,2.3312,"['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management']",Arclight,['Strategy Games'],"['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management']","['Card Game', 'Fantasy']"
172047,https://boardgamegeek.com//boardgame/172047/others,The Others,797,Description from the publisher:,Faith is pitted against the sins as the Apocalypse arrives.,2016,2,5,4,90,90,90,14,https://cf.geekdo-images.com/5VrDj4hKFp-jqyl8Fpwjjw__thumb/img/9CaYE5MphaFkBYcFHTkY1Z_JjoA=/fit-in/200x150/filters:strip_icc()/pic2642988.jpg,3541,6.67356,7.36714,103,3.0291,"['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Interrupts', 'Modular Board', 'Team-Based Game', 'Variable Player Powers']",Cool Mini Or Not,['Thematic Games'],"['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Interrupts', 'Modular Board', 'Team-Based Game', 'Variable Player Powers']","['Fantasy', 'Fighting', 'Horror', 'Miniatures']"
202408,https://boardgamegeek.com//boardgame/202408/adrenaline,Adrenaline,798,"In the future, war has left the world in complete destruction and split the people into factions. The factions have decided to stop the endless war and settle their dispute in the arena. A new virtual bloodsport was created. The Adrenaline tournament. Every faction has a champion, every champion has a chance to fight and the chance to win. Will you take the chance of becoming the next champion of the Adrenaline tournament?",Gear up to destroy opponents with loads of guns in this first-person shooter sim.,2016,3,5,3,60,30,60,12,https://cf.geekdo-images.com/TiNI7bUCR2RPFMlvKEC9TQ__thumb/img/nnWEA6jjVsxPSuEC_Ooph9kzO_g=/fit-in/200x150/filters:strip_icc()/pic3476604.jpg,5857,6.67261,7.04263,124,2.371,"['Action Points', 'Area Majority / Influence', 'Card Drafting', 'Grid Movement', 'Hand Management', 'Kill Steal']",Czech Games Edition,"['Strategy Games', 'Thematic Games']","['Action Points', 'Area Majority / Influence', 'Card Drafting', 'Grid Movement', 'Hand Management', 'Kill Steal']","['Fighting', 'Miniatures', 'Science Fiction', 'Video Game Theme']"
216459,https://boardgamegeek.com//boardgame/216459/lost-expedition,The Lost Expedition,799,Description from the publisher:,Lead your intrepid explorers deep into the deadly jungle in your quest for El Dorado.,2017,1,5,1,50,30,50,14,https://cf.geekdo-images.com/W8yjFs_0LaFL7TMg-nxi_g__thumb/img/cKmWHBSmqx0MFFyO_6dZmedX0U4=/fit-in/200x150/filters:strip_icc()/pic3339655.jpg,5507,6.67227,7.07453,157,1.8726,"['Cooperative Game', 'Hand Management', 'Solo / Solitaire Game']",Osprey Games,['Thematic Games'],"['Cooperative Game', 'Hand Management', 'Solo / Solitaire Game']","['Adventure', 'Card Game', 'Exploration']"
160851,https://boardgamegeek.com//boardgame/160851/lanterns-harvest-festival,Lanterns: The Harvest Festival,800,"The harvest is in, and the artisans are hard at work preparing for the upcoming festival. Decorate the palace lake with floating lanterns and compete to become the most honored artisan when the festival begins.",Decorate the lake with floating lanterns and dedicate your cards to gain honour!,2015,2,4,3,30,30,30,8,https://cf.geekdo-images.com/JmY4nVWwW98qEn0NRbKdTw__thumb/img/qQuRUZQAineOCl4abLvZgPjnqTE=/fit-in/200x150/filters:strip_icc()/pic2372790.png,10123,6.67207,6.90288,229,1.5633,"['Hand Management', 'Pattern Building', 'Set Collection', 'Tile Placement']",Foxtrot Games,['Family Games'],"['Hand Management', 'Pattern Building', 'Set Collection', 'Tile Placement']",[]
318084,https://boardgamegeek.com//boardgame/318084/furnace,Furnace,801,"Furnace is an engine-building Eurogame in which players take on the roles of 19th-century capitalists building their industrial corporations and aspiring to make as much money as they can by purchasing companies, extracting resources, and processing them in the best combinations possible.",19th century capitalists manipulate the market and manage their industrial empires.,2021,2,4,2,60,30,60,12,https://cf.geekdo-images.com/7UK6bLlP0Cz3EFYCqhtcSw__thumb/img/7WjwLTkySTiSMQu89ClZRhspd5Q=/fit-in/200x150/filters:strip_icc()/pic5934958.png,2479,6.67118,7.50084,76,2.2237,"['Auction/Bidding', 'Auction: Fixed Placement', 'Card Drafting', 'Constrained Bidding', 'Multiple-Lot Auction', 'Turn Order: Progressive', 'Variable Player Powers', 'Variable Set-up']",Hobby World,['Strategy Games'],"['Auction/Bidding', 'Auction: Fixed Placement', 'Card Drafting', 'Constrained Bidding', 'Multiple-Lot Auction', 'Turn Order: Progressive', 'Variable Player Powers', 'Variable Set-up']","['Card Game', 'Industry / Manufacturing', 'Post-Napoleonic']"
240,https://boardgamegeek.com//boardgame/240/britannia,Britannia,802,"Britannia is a historical board game that broadly depicts the millennia-long struggle for control of England, Scotland, and Wales. The game begins with the Roman invasion of 43 A.D., continues through the many struggles between Angles, Saxons, Picts, Norsemen, Scots, Irish, and other tribes, and ends with the Norman invasion of 1066.",Control multiple nations in conflicts that span a millennium of British history.,1986,3,5,4,300,180,300,12,https://cf.geekdo-images.com/-M-1zs8oMttiUS2xd8qK4A__thumb/img/qjfnfPFYpTCgmvV9Yon2BDdy88Q=/fit-in/200x150/filters:strip_icc()/pic106711.jpg,4094,6.67048,7.20003,531,3.1676,"['Area Movement', 'Dice Rolling', 'Simulation', 'Stat Check Resolution', 'Voting']",The Avalon Hill Game Co,['Wargames'],"['Area Movement', 'Dice Rolling', 'Simulation', 'Stat Check Resolution', 'Voting']","['Ancient', 'Civilization', 'Medieval', 'Wargame']"
234477,https://boardgamegeek.com//boardgame/234477/battle-rokugan,Battle for Rokugan,803,"Conquer the realm and bring honor to your clan in Battle for Rokugan! This turn-based strategy game of conquest and mayhem puts players in the role of Rokugan daimyō struggling for control over the rich land of the Emerald Empire. Leaders must balance their resources, plan their attacks, and outwit their enemies to ensure their clan's victory. The land is there for the taking. The most honorable daimyō will win the day!",Bluff and misdirect your clan's way to victory in a minis-on-a-map without the minis.,2017,2,5,2,90,60,90,14,https://cf.geekdo-images.com/JzE8OpFRdj53PwkJRmAIVQ__thumb/img/wQo-lcn632l0PSEB0rhvm_A6laU=/fit-in/200x150/filters:strip_icc()/pic3741716.jpg,2735,6.66972,7.47238,87,2.7471,"['Area Majority / Influence', 'Hand Management', 'Secret Unit Deployment', 'Variable Player Powers']",Asterion Press,"['Strategy Games', 'Wargames']","['Area Majority / Influence', 'Hand Management', 'Secret Unit Deployment', 'Variable Player Powers']","['Fantasy', 'Medieval']"
220517,https://boardgamegeek.com//boardgame/220517/shipwreck-arcana,The Shipwreck Arcana,804,"Trapped in a drowned world, you and your allies are doomed -- or are you? Using a mystical deck and a healthy dose of logic, you can predict each others' fates and escape unscathed.","Trapped in a drowned world, use deduction and work together and escape your doom!",2017,2,5,1,30,10,30,12,https://cf.geekdo-images.com/yv5EAl5uidhZ53WJI-bQ4g__thumb/img/97sqsQ6PTxfoHXd12xQG0hl0pqE=/fit-in/200x150/filters:strip_icc()/pic4042715.png,2468,6.66963,7.48949,55,2.1636,"['Communication Limits', 'Cooperative Game', 'Deduction', 'Hand Management', 'Pattern Building']",Meromorph Games,['Strategy Games'],"['Communication Limits', 'Cooperative Game', 'Deduction', 'Hand Management', 'Pattern Building']","['Card Game', 'Deduction', 'Fantasy', 'Math', 'Number', 'Print & Play']"
191977,https://boardgamegeek.com//boardgame/191977/castles-burgundy-card-game,The Castles of Burgundy: The Card Game,805,Description from the publisher:,"Watch your estate grow as you settle, build, mine, and trade in the Loire Valley.",2016,1,4,1,60,30,60,12,https://cf.geekdo-images.com/j4Afdh1FVKpHscsHEKZR6w__thumb/img/BejEwf9-L12GEPh9FCRoV5rsMHk=/fit-in/200x150/filters:strip_icc()/pic2844943.jpg,6115,6.66938,7.00802,134,2.5746,"['Card Drafting', 'Hand Management', 'Set Collection', 'Turn Order: Claim Action', 'Turn Order: Progressive']",alea,['Strategy Games'],"['Card Drafting', 'Hand Management', 'Set Collection', 'Turn Order: Claim Action', 'Turn Order: Progressive']",['Card Game']
218479,https://boardgamegeek.com//boardgame/218479/cerebria-inside-world,Cerebria: The Inside World,806,"Cerebria is a dynamic, team-based, objective-driven area control game, where players play as Spirits, powerful entities representing Bliss or Gloom. These opposing forces - the two sides of human nature - struggle to control and shape the Inside World, the metaphorical representation of an evolving personality.",Spirits of Bliss and Gloom manipulate emotions in a tug of war to represent the mind.,2018,1,4,2,120,60,120,14,https://cf.geekdo-images.com/xZ6CZ8_J4CEwR7TT8_3hKw__thumb/img/DpP7gvOmzFeWhBmdk5XgdKFmK1k=/fit-in/200x150/filters:strip_icc()/pic3568532.png,1941,6.66861,7.81288,195,4.3179,"['Action Points', 'Area Majority / Influence', 'Deck Construction', 'Hand Management', 'Point to Point Movement', 'Team-Based Game', 'Variable Player Powers']",Mindclash Games,['Strategy Games'],"['Action Points', 'Area Majority / Influence', 'Deck Construction', 'Hand Management', 'Point to Point Movement', 'Team-Based Game', 'Variable Player Powers']",['Fantasy']
244608,https://boardgamegeek.com//boardgame/244608/menara,Menara,807,"As a tight-knit team in Menara, players use pillars and wondrously-shaped temple floors to build a spectacularly soaring structure full of nooks and crannies. Cooperation and static skills are in demand since for each mistake in construction, you have to add another floor to the temple.",Explorers use their dexterity and cunning to resurrect the ancient temples of Menara.,2018,1,4,3,60,10,60,8,https://cf.geekdo-images.com/qRwLtZZDhIT1wPD8qjCEUA__thumb/img/M7GGgc8cAX5AiTfdC8U4AieR6VQ=/fit-in/200x150/filters:strip_icc()/pic3944407.jpg,2516,6.66843,7.45793,47,1.5957,"['Cooperative Game', 'Physical Removal', 'Stacking and Balancing']",Zoch Verlag,['Family Games'],"['Cooperative Game', 'Physical Removal', 'Stacking and Balancing']","['Action / Dexterity', 'Fantasy']"
106217,https://boardgamegeek.com//boardgame/106217/hawaii,Hawaii,808,Game description from the publisher:,Score points by growing your villages and exploring the surrounding Hawaiian islands.,2011,2,5,2,90,90,90,13,https://cf.geekdo-images.com/9k84Frsbo6DyVaMR0mxaqA__thumb/img/G055Yf6D124jg0uNGO_LGrerkAQ=/fit-in/200x150/filters:strip_icc()/pic1188333.jpg,4294,6.66837,7.13828,296,2.902,"['Action Points', 'Area Movement', 'Modular Board', 'Worker Placement']",Hans im Glück,['Strategy Games'],"['Action Points', 'Area Movement', 'Modular Board', 'Worker Placement']",[]
204472,https://boardgamegeek.com//boardgame/204472/sub-terra,Sub Terra,809,Description from the publisher:,Escape a danger-filled cave & evade horrors in a co-op challenge.,2017,1,6,3,60,60,60,10,https://cf.geekdo-images.com/47Z9FcLD20NDHdRYUaF_XA__thumb/img/I6Uog8mnrK4MgjiQlIMGcrQ01r8=/fit-in/200x150/filters:strip_icc()/pic3904427.png,3433,6.66736,7.37614,79,2.1266,"['Action Points', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Map Addition', 'Modular Board', 'Point to Point Movement', 'Push Your Luck', 'Tile Placement', 'Variable Player Powers']",Inside the Box Board Games LLP (ITB),['Thematic Games'],"['Action Points', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Map Addition', 'Modular Board', 'Point to Point Movement', 'Push Your Luck', 'Tile Placement', 'Variable Player Powers']","['Adventure', 'Exploration', 'Horror', 'Maze']"
904,https://boardgamegeek.com//boardgame/904/dream-factory,Dream Factory,810,"Reiner Knizia's auction game about producing movies. In four rounds, players bid on chips representing genuine directors, actors, camera, effects, music, guest stars and agents. These all get placed on players' film-strips, to complete the movie production. So one movie might need 2 actors, but no music or effects and so on. As films are completed, the points value is marked and another film-strip taken. There are two parties each round where players get to pick from offers without paying anything. There are bonus points for first films completed and best films, best directors, even worst film.",Bid contracts to produce golden age blockbusters with the best directors and stars..,2000,2,5,4,60,60,60,10,https://cf.geekdo-images.com/Kpt0Ls0vC5-lJFanhpZtMg__thumb/img/IaaXpQNmW2khRrS3UKSk7O042Uw=/fit-in/200x150/filters:strip_icc()/pic510123.jpg,5166,6.66635,7.05344,523,2.109,"['Auction/Bidding', 'Closed Economy Auction', 'Set Collection']",Hasbro,"['Family Games', 'Strategy Games']","['Auction/Bidding', 'Closed Economy Auction', 'Set Collection']",['Movies / TV / Radio theme']
